"peer_type","peer_id","title","is_group","is_channel","is_user","unread_count"
"user","1372098862","×’×™×œ×™ ×•×•×™× ×ک×¨","False","False","True","0"
"user","5003601513","(no title)","False","False","True","0"
"user","5041523280","×“× ×™×گ×œ","False","False","True","0"
"chat","689026727","ًں›؛ًںڈژًںڑœًںڑ›ًں›´ًںڑ™ ×ک×¨×‍×¤×™×‌ ×œ×ک×§×، ×”×“×œ×§×ھ ×گ×© ×”×¢×•×œ×‌ ×”×—×“×©","True","False","False","0"
"user","1416519010","(no title)","False","False","True","0"
"user","1331398907","×’×œ","False","False","True","0"
"user","5062503193","(no title)","False","False","True","0"
"user","5034898926","×گ×™×¨× ×” ×œ×گ×•×ں","False","False","True","0"
"user","5078903933","(no title)","False","False","True","0"
"user","1351007935","(no title)","False","False","True","0"
"user","1573947114","(no title)","False","False","True","0"
"user","1021132410","×›×¨×‍×™×ھ","False","False","True","0"
"user","5027933060","(no title)","False","False","True","0"
"channel","1547692165","ًںچ€ ï¸ڈâ‌—ï¸ڈPerfectGreen Menu - ×ھ×¤×¨×™×ک â‌—ï¸ڈ âککï¸ڈ","True","True","False","0"
"user","5073263236","(no title)","False","False","True","0"
"user","5054260932","(no title)","False","False","True","0"
"user","1639204043","×©×™ ًںŒ±","False","False","True","0"
"user","2125336017","×©×™×¨×” ×،×¤×”","False","False","True","0"
"user","2104756455","×‘×œ×• ًں’¢","False","False","True","0"
"user","2133733658","(no title)","False","False","True","0"
"user","2115335375","×‍×–×¨× ×™×‌","False","False","True","0"
"user","1308057229","×©×¨×“×¨","False","False","True","0"
"user","2114243992","(no title)","False","False","True","0"
"user","2101502572","(no title)","False","False","True","0"
"user","850171938","(no title)","False","False","True","0"
"user","2108422142","×’×™×گ","False","False","True","0"
"channel","1729892587","ًںŒ؛×§×”×™×œ×ھ ×¢×•×œ×‌ ×—×“×©","True","True","False","0"
"user","2131394912","(no title)","False","False","True","0"
"user","2116499742","(no title)","False","False","True","0"
"chat","753078882","ًںŒ؛×§×”×™×œ×ھ ×¢×•×œ×‌ ×—×“×©","True","False","False","0"
"user","2109852776","×گ×™×ھ×‍×¨","False","False","True","0"
"chat","536920867","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×™×،×•×“×™ ×ک×‘×¢×•×ں","True","False","False","0"
"channel","1790547267","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×™×،×•×“×™ ×”×¨×¦×œ×™×”","True","True","False","0"
"chat","600026261","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×ک×‘×¢×•×ں","True","False","False","0"
"channel","1501772616","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×ک×‘×¢×•×ں","True","True","False","0"
"chat","542949254","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×”×¨×¦×œ×™×”","True","False","False","0"
"channel","1680432761","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×”×¨×¦×œ×™×”","True","True","False","0"
"chat","679933966","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×”×¨×¦×œ×™×”","True","False","False","0"
"channel","1679090676","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×”×¨×¦×œ×™×”","True","True","False","0"
"chat","665465307","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×”×¨×¦×œ×™×”","True","False","False","0"
"channel","1631252921","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×”×¨×¦×œ×™×”","True","True","False","0"
"chat","760898107","×›× ×، ×‘×‍×ک×¢ ×،×‍×¨ 17-20.11.2021","True","False","False","0"
"user","2120987153","(no title)","False","False","True","0"
"chat","799319305","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×™×،×•×“×™ ×”×¨×¦×œ×™×”","True","False","False","0"
"chat","619180530","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×¤×¢×•×ک×•×ھ ×”×¨×¦×œ×™×”","True","False","False","0"
"channel","1686699630","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×¤×¢×•×ک×•×ھ ×”×¨×¦×œ×™×”","True","True","False","0"
"user","2096018571","ًںŒ¾","False","False","True","0"
"channel","1767921796","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×—×ک×™×”""×‘ ×™×¨×•×©×œ×™×‌","True","True","False","0"
"channel","1533417847","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×™×،×•×“×™ ×ھ×œ ×گ×‘×™×‘","True","True","False","0"
"channel","1687196288","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×ھ×™×›×•×ں ×©×¨×•×ں ×•×©×¤×œ×”","True","True","False","0"
"channel","1735384477","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×™×،×•×“×™ ×¤×¨×“×، ×—× ×”","True","True","False","0"
"user","936532256","Miri","False","False","True","0"
"channel","1744635925","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×—×™×¤×”","True","True","False","0"
"channel","1624833150","×ھ×›× ×™ ×œ×™×‍×•×“ ×œ×‘×•×’×¨×™×‌ ×‘""×©","True","True","False","0"
"channel","1753260713","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×—×ک×™×”""×‘ ×‘""×©","True","True","False","0"
"channel","1675334014","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×¤×¨×“×، ×—× ×”","True","True","False","0"
"channel","1620965430","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×¤×¨×“×، ×—× ×”","True","True","False","0"
"channel","1350412603","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×¤×¨×“×، ×—× ×”","True","True","False","0"
"channel","1705592510","×ھ×›× ×™ ×œ×™×‍×•×“ ×œ×‘×•×’×¨×™×‌ ×¤×¨×“×، ×—× ×”","True","True","False","0"
"channel","1171884954","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×—×“×¨×”","True","True","False","0"
"channel","1663015991","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×—×“×¨×”","True","True","False","0"
"channel","1690231554","×ھ×›× ×™ ×œ×™×‍×•×“ ×œ×‘×•×’×¨×™×‌ ×—×“×¨×”","True","True","False","0"
"channel","1575572797","×”×•×¨×™×‌ ×‍×•×¨×™×‌ ×™×،×•×“×™ ×—×“×¨×”","True","True","False","0"
"channel","1713250746","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×¤×¢×•×ک×•×ھ ×—×“×¨×”","True","True","False","0"
"channel","1746658122","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×‘×¢×¤×•×œ×”","True","True","False","0"
"channel","1330429697","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×‘×¢×¤×•×œ×”","True","True","False","0"
"channel","1628536922","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×¢×¤×•×œ×”","True","True","False","0"
"channel","1550989509","×”×•×¨×™×‌ ×‍×•×¨×™×‌ ×—×ک×™×”""×‘ ×‘×§×¨×™×•×ھ","True","True","False","0"
"channel","1659960574","×”×•×¨×™×‌ ×‍×•×¨×™×‌ ×œ×¤×¢×•×ک×•×ھ ×‘×§×¨×™×•×ھ","True","True","False","0"
"channel","1746017032","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×—×‘×œ ×گ×™×œ×•×ھ","True","True","False","0"
"channel","1594913882","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×—×‘×œ ×گ×™×œ×•×ھ","True","True","False","0"
"channel","1726056419","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×—×‘×œ ×گ×™×œ×•×ھ","True","True","False","0"
"channel","1602428236","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×ھ×œ ×گ×‘×™×‘","True","True","False","0"
"channel","1661845193","2","True","True","False","0"
"channel","1700442139","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×—×ک×™×”""×‘ ×‘×¢×¤×•×œ×”","True","True","False","0"
"channel","1533267993","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×ھ×™×›×•×ں ×‘×¢×¤×•×œ×”","True","True","False","0"
"channel","1705502776","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×™×،×•×“×™ ×—×‘×œ ×گ×™×œ×•×ھ","True","True","False","0"
"channel","1750776132","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×ھ×™×›×•×ں ×—×‘×œ ×گ×™×œ×•×ھ","True","True","False","0"
"channel","1702576021","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×¤×¢×•×ک×•×ھ ×—×‘×œ ×گ×™×œ×•×ھ","True","True","False","0"
"channel","1741665970","×™×“×¢ ×œ×‘×•×’×¨×™×‌ ×—×™×¤×”","True","True","False","0"
"channel","1659096436","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×—×™×¤×”","True","True","False","0"
"channel","1663649338","×ھ×œ×‍×™×“×™ ×—×ک×™""×‘ ×—×™×¤×”","True","True","False","0"
"channel","1785214336","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×—×ک×™""×‘ ×—×™×¤×”","True","True","False","0"
"channel","1503073164","×ھ×›× ×™ ×œ×™×‍×•×“ ×œ×‘×•×’×¨×™×‌ ×ھ×œ ×گ×‘×™×‘","True","True","False","0"
"channel","1690611421","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×ھ×œ ×گ×‘×™×‘","True","True","False","0"
"channel","1724020175","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×ھ×œ ×گ×‘×™×‘","True","True","False","0"
"channel","1649457975","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×ھ×™×›×•×ں ×ھ×œ ×گ×‘×™×‘","True","True","False","0"
"channel","1639155671","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×©×¨×•×ں ×•×”×©×¤×œ×”","True","True","False","0"
"channel","1767569929","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×©×¨×•×ں ×•×”×©×¤×œ×”","True","True","False","0"
"channel","1625620141","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×©×¨×•×ں ×•×”×©×¤×œ×”","True","True","False","0"
"channel","1609409707","×ھ×›× ×™ ×œ×™×‍×•×“ ×œ×‘×•×’×¨×™×‌ ×©×¨×•×ں ×•×”×©×¤×œ×”","True","True","False","0"
"channel","1222070760","×ھ×›× ×™ ×œ×™×‍×•×“ ×œ×‘×•×’×¨×™×‌ ×¢×¤×•×œ×”","True","True","False","0"
"channel","1730325352","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×‘×™×¨×•×©×œ×™×‌","True","True","False","0"
"channel","1541928998","×ھ×œ×‍×™×“×™ ×ھ×™×›×•×ں ×‘×™×¨×•×©×œ×™×‌","True","True","False","0"
"channel","1540225475","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×‘×™×¨×•×©×œ×™×‌","True","True","False","0"
"channel","1536295258","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×‘×™×¨×•×©×œ×™×‌","True","True","False","0"
"chat","708509728","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×‘×™×¨×•×©×œ×™×‌","True","False","False","0"
"channel","1762928431","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×¤×¢×•×ک×•×ھ ×¢×›×•","True","True","False","0"
"channel","1561622593","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×ھ×™×›×•×ں ×¢×›×•","True","True","False","0"
"channel","1713200118","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×™×،×•×“×™ ×¢×›×•","True","True","False","0"
"channel","1660369819","×—× ×•×ھ ×ھ×¨×•×¤×•×ھ ×•×ک×™×¤×•×œ ×§×”×™×œ×ھ ''×،×œ×” ×œ×œ×گ ×’×‘×•×œ×•×ھ''","True","True","False","0"
"channel","1566799336","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×¤×¢×•×ک×•×ھ ×‘×™×¨×•×©×œ×™×‌","True","True","False","0"
"channel","1690120411","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×—×ک×™×”""×‘ × ×”×¨×™×”","True","True","False","0"
"channel","1728806874","×‍×•×¨×™×‌ ×”×•×¨×™×‌ ×œ×¤×¢×•×ک×•×ھ × ×”×¨×™×”","True","True","False","0"
"user","2088489313","(no title)","False","False","True","0"
"user","2065373645","(no title)","False","False","True","0"
"user","2059046015","(no title)","False","False","True","0"
"channel","1616274839","×™×“×¢ ×œ×‘×•×’×¨×™×‌ ×§×¨×™×•×ھ","True","True","False","0"
"channel","1600741816","×ھ×œ×‍×™×“×™ ×™×،×•×“×™ ×§×¨×™×•×ھ","True","True","False","0"
"user","2022427842","×©×¨×™ ×‍×ھ×ں","False","False","True","0"
"channel","1690248039","×ھ×œ×‍×™×“×™ ×—×ک×™×”""×‘ ×§×¨×™×•×ھ","True","True","False","0"
"channel","1404588871","×©×¢×¨ ×’×گ×•×œ×” ×‘×ھ ×—×¤×¨","True","True","False","0"
"user","546555011","(no title)","False","False","True","0"
"user","2090854373","×“×‘ ×گ×•× ×™×‘","False","False","True","0"
"chat","639563119","×”×•×¨×™×‌ ×‘×’×œ×™×œ 12-18","True","False","False","0"
"chat","723764639","×”×•×¨×™×‌ ×‘×¢×›×• 6-12","True","False","False","0"
"chat","646140149","×”×•×¨×™×‌ ×‘×¢×›×• 3-7","True","False","False","0"
"chat","762717372","×”×•×¨×™×‌ ×‘×§×¨×™×•×ھ ×‘×¢×›×• 0-3","True","False","False","0"
"channel","1552764509","×”×©×›×¨×ھ ×¨×›×‘×™×‌ ×‘×،×œ×”","True","True","False","0"
"chat","761853305","×”×•×¨×™×‌ ×‘×§×¨×™×•×ھ 6-12","True","False","False","0"
"chat","711366422","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×‍×•×“×™×¢×™×ں","True","False","False","0"
"chat","736861085","×§×”×™×œ×ھ ×‍×•×¨×™×‌ × ×”×¨×™×”","True","False","False","0"
"chat","659300802","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×‘×’×œ×‘×•×¢","True","False","False","0"
"chat","661270181","×§×”×™×œ×ھ ×‍×¨×—×‘×™ ×œ×‍×™×“×” ×¢×›×•","True","False","False","0"
"chat","708958014","×§×”×™×œ×ھ ×‍×¨×—×‘×™ ×œ×‍×™×“×” ×گ×©×§×œ×•×ں","True","False","False","0"
"chat","688652487","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×‘×گ×¨ ×©×‘×¢","True","False","False","0"
"chat","789765130","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×—×™×¤×”","True","False","False","0"
"chat","751236629","×§×”×™×œ×ھ ×‍×•×¨×™×‌ ×§×¨×™×•×ھ","True","False","False","0"
"channel","1771779662","×‘×™×§×•×¨×ھ","True","True","False","0"
"channel","1523351431","×§×”×™×œ×ھ ×‍×¨×—×‘×™ ×œ×‍×™×“×” × ×”×¨×™×”","True","True","False","0"
"chat","746015636","×§×”×™×œ×ھ ×‍×¨×—×‘×™ ×œ×‍×™×“×” ×§×¨×™×•×ھ","True","False","False","0"
"user","2099633934","(no title)","False","False","True","0"
"user","1963119265","×™×•×گ×‘\n×گ×“×œ×©×ک×™×™×ں","False","False","True","0"
"user","2093915171","(no title)","False","False","True","0"
"user","2052037587","(no title)","False","False","True","0"
"channel","1563210241","×§×•×¤×ھ ×”×¨×¤×•×گ×” ×”×‘×™× ×•× ×™×ھ","True","True","False","0"
"ChatForbidden","709017337","×§×•×¤×ھ ×”×¨×¤×•×گ×” ×”×‘×™× ×•× ×™×ھ","False","False","False","0"
"channel","1182046650","'×¨×©×ھ ×”×ھ×§×•×•×”' ًں’‍ ×‘×ک×œ×’×¨×‌","False","True","False","0"
"user","2088500132","(no title)","False","False","True","0"
"user","1966442466","×¨×—×œ×™","False","False","True","0"
"user","480545879","×¨× ×ں","False","False","True","0"
"user","2086435162","(no title)","False","False","True","0"
"user","2054089016","×¢×™× ×‘","False","False","True","0"
"user","2073148367","×‍×گ×™×” ًںŒ±","False","False","True","0"
"user","2084081397","(no title)","False","False","True","0"
"user","190149641","(no title)","False","False","True","0"
"user","2051243024","2Sick Studio","False","False","True","0"
"user","2011705708","×گ×™×ھ×™","False","False","True","0"
"user","1406344878","(no title)","False","False","True","0"
"user","1318060134","(no title)","False","False","True","0"
"user","1975850918","(no title)","False","False","True","0"
"user","325254363","×“×™×‍×” ×‘×•×ک","False","False","True","0"
"user","2015586126","(no title)","False","False","True","0"
"user","2015113849","(no title)","False","False","True","0"
"user","1942924749","(no title)","False","False","True","0"
"user","2007278506","(no title)","False","False","True","0"
"user","2046562269","Sofia","False","False","True","0"
"user","1955596358","(no title)","False","False","True","0"
"user","2015131366","×¢×™×“×•","False","False","True","0"
"user","2031187682","(no title)","False","False","True","0"
"user","1299861955","(no title)","False","False","True","0"
"user","1471001035","(no title)","False","False","True","0"
"user","1766966414","(no title)","False","False","True","0"
"user","2002198959","×—×•×•×”","False","False","True","0"
"user","2007805099","(no title)","False","False","True","0"
"user","1990555132","(no title)","False","False","True","0"
"user","1995080878","(no title)","False","False","True","0"
"user","1972072919","(no title)","False","False","True","0"
"user","1101672226","Liza","False","False","True","0"
"user","1995267483","×ھ×‍×¨","False","False","True","0"
"user","1941976111","(no title)","False","False","True","0"
"user","1404460659","(no title)","False","False","True","0"
"user","1938126499","×™×•× ×™","False","False","True","0"
"user","987091845","Mmm","False","False","True","0"
"user","1696570059","(no title)","False","False","True","0"
"user","1926851035","(no title)","False","False","True","0"
"user","1972432069","(no title)","False","False","True","0"
"user","607630976","pit ibaas","False","False","True","0"
"user","1114267424","×‍×œ×ڑ ×”×گ×¨×™×•×ھ","False","False","True","0"
"user","1474352184","(no title)","False","False","True","0"
"channel","1507490710","×—×œ×œ×™ ×œ×‍×™×“×” ×œ×ھ×œ×‍×™×“×™×‌ ×—×›×‍×™×‌","True","True","False","0"
"chat","565498500","× ×™×،×™×•×ں","True","False","False","0"
"user","1907815580","(no title)","False","False","True","0"
"user","1989380544","(no title)","False","False","True","0"
"user","1953923890","(no title)","False","False","True","0"
"user","1973713467","×گ×œ×•×ں","False","False","True","0"
"user","1908333058","(no title)","False","False","True","0"
"user","1518092719","× ×¢×‍×™","False","False","True","0"
"user","988047319","Wolt Gras","False","False","True","0"
"user","1927759117","(no title)","False","False","True","0"
"user","1912714330","×©×œ×•×‍×™×ھ","False","False","True","0"
"user","1724675670","(no title)","False","False","True","0"
"user","1280138468","×“×§×œ×” ×¢×•× ×’","False","False","True","0"
"user","1142756057","(no title)","False","False","True","0"
"user","1934584685","(no title)","False","False","True","0"
"user","1941427266","(no title)","False","False","True","0"
"user","1925560611","(no title)","False","False","True","0"
"user","1385212748","(no title)","False","False","True","0"
"user","1005674725","×¨×•× ×™×ھ âœ¨","False","False","True","0"
"user","828226936","×“× ×“× ×”","False","False","True","0"
"user","1107516964","×‘× ×™×‍×™×ں","False","False","True","0"
"user","1699317272","(no title)","False","False","True","0"
"user","1926373757","(no title)","False","False","True","0"
"user","1065755747","Salit-ahinoam","False","False","True","0"
"user","1910296714","×©×¤×™","False","False","True","0"
"user","1901031037","(no title)","False","False","True","0"
"user","1928523714","(no title)","False","False","True","0"
"user","1938369421","×™×•× ×ھ×ں","False","False","True","0"
"user","1884463091","(no title)","False","False","True","0"
"user","1941381960","(no title)","False","False","True","0"
"user","954940013","(no title)","False","False","True","0"
"user","1853083161","(no title)","False","False","True","0"
"user","1802412928","×™×‘×’× ×™ ×’×™×ک×¨","False","False","True","0"
"user","1864589233","(no title)","False","False","True","0"
"user","1763523617","(no title)","False","False","True","0"
"user","1822951468","(no title)","False","False","True","0"
"user","1838877105","(no title)","False","False","True","0"
"user","1609355601","(no title)","False","False","True","0"
"channel","1167944850","×گ×§×،×ک×•×ھ ×¤×،×™×›×•×“×œ×™×” ×¤×ک×¨×™×•×ھ","False","True","False","0"
"user","1885325785","×ھ×•×‌","False","False","True","0"
"user","1701543395","(no title)","False","False","True","0"
"user","1852752163","(no title)","False","False","True","0"
"channel","1444477862","× ×©×¨ ×›×™×•×•× ×™×‌ ×ک×œ×’×¨×گ×،","False","True","False","0"
"user","1830186345","×—×ں ×—×‘×™×‘","False","False","True","0"
"user","1851779233","(no title)","False","False","True","0"
"user","1820273223","(no title)","False","False","True","0"
"user","1843175859","(no title)","False","False","True","0"
"user","1802847138","×گ×•×¨×™×ھ ×™×¤×•","False","False","True","0"
"user","712889008","(no title)","False","False","True","0"
"user","1736018926","(no title)","False","False","True","0"
"user","1743308085","(no title)","False","False","True","0"
"user","1816847227","(no title)","False","False","True","0"
"user","1816524652","(no title)","False","False","True","0"
"user","1872639783","×™×•×‘×œ","False","False","True","0"
"user","1823852514","(no title)","False","False","True","0"
"user","1818841587","(no title)","False","False","True","0"
"user","1849553632","(no title)","False","False","True","0"
"user","1870222513","(no title)","False","False","True","0"
"user","1701881723","(no title)","False","False","True","0"
"user","1883205902","(no title)","False","False","True","0"
"user","1844808641","(no title)","False","False","True","0"
"user","1832830707","(no title)","False","False","True","0"
"user","1276014608","(no title)","False","False","True","0"
"user","1800050100","×§×¨×ں","False","False","True","0"
"user","1801629759","(no title)","False","False","True","0"
"user","1691702967","×‘× ×’'×• ×©×™","False","False","True","0"
"user","1789814964","×©×œ×™ ×ک×¨×•×‍×‘×•×ں","False","False","True","0"
"user","1724406168","(no title)","False","False","True","0"
"user","1397218560","×”×§×¨×ک×œ ×©×œ ×¦'×گ×¨×œ×™","False","False","True","0"
"user","1457256616","×’×œ×™ ×،×™×œ×‘×¨( ً‌“£ً‌“®ً‌“µً‌“®ً‌“°ً‌“»ً‌“ھً‌“¼ً‌“¼)","False","False","True","0"
"user","1147178697","Alice In Wonderland ًں«€","False","False","True","0"
"user","908185353","(no title)","False","False","True","0"
"user","1038729312","(no title)","False","False","True","0"
"user","1047077046","(no title)","False","False","True","0"
"user","1695572147","×©×—×£\n×–×‍×ں\n×گ×‍×™","False","False","True","0"
"user","1749680741","(no title)","False","False","True","0"
"user","1648379435","×©× ×™","False","False","True","0"
"user","1715815690","(no title)","False","False","True","0"
"user","1548044580","(no title)","False","False","True","0"
"user","1681708148","(no title)","False","False","True","0"
"user","1788752469","(no title)","False","False","True","0"
"user","1797866278","(no title)","False","False","True","0"
"user","1785045257","×‘×گ×”×”","False","False","True","0"
"user","1776854621","(no title)","False","False","True","0"
"user","1715346527","(no title)","False","False","True","0"
"user","1433987976","×—×’×™ âœ¨","False","False","True","0"
"user","1748526129","(no title)","False","False","True","0"
"user","1748374355","(no title)","False","False","True","0"
"user","1678392186","(no title)","False","False","True","0"
"user","1760049852","(no title)","False","False","True","0"
"user","1713304245","×¤×گ×‘×™","False","False","True","0"
"user","1735766854","×§×•×‘×™","False","False","True","0"
"user","1573207266","(no title)","False","False","True","0"
"user","1535519321","(no title)","False","False","True","0"
"user","1525944536","(no title)","False","False","True","0"
"user","1601138267","×’'×™× ×™","False","False","True","0"
"user","1650585001","(no title)","False","False","True","0"
"user","1554618212","(no title)","False","False","True","0"
"user","1608169397","(no title)","False","False","True","0"
"user","1541139098","(no title)","False","False","True","0"
"user","953603606","×¦×‘×™×§×” Tsvika","False","False","True","0"
"user","1590985180","×گ× ×” ×’×œ ×‘×™×ک","False","False","True","0"
"user","1642772034","(no title)","False","False","True","0"
"user","1608630993","(no title)","False","False","True","0"
"user","1606478839","×§×“×™×‍×”","False","False","True","0"
"user","1647422715","(no title)","False","False","True","0"
"user","1646191571","×‘×•×¨×™×، ×œ×‍×—×•×§","False","False","True","0"
"user","1609349400","(no title)","False","False","True","0"
"user","1691985011","(no title)","False","False","True","0"
"user","1606702880","(no title)","False","False","True","0"
"user","1698799999","(no title)","False","False","True","0"
"user","1635792061","(no title)","False","False","True","0"
"user","1544643391","(no title)","False","False","True","0"
"user","1433721223","(no title)","False","False","True","0"
"user","1541250428","(no title)","False","False","True","0"
"user","1591722439","(no title)","False","False","True","0"
"chat","474575351","×™×•×¦×¨×™×‌ ×’×ں ×¢×“×ں ×¢×œ×™ ×گ×“×‍×•×ھ","True","False","False","0"
"user","1512272171","(no title)","False","False","True","0"
"user","1571603208","(no title)","False","False","True","0"
"user","1552736834","×گ×™×ھ×‍×¨ ×‘×§","False","False","True","0"
"user","1580000082","(no title)","False","False","True","0"
"user","1596542409","×©×گ×“×™","False","False","True","0"
"user","1520036490","(no title)","False","False","True","0"
"user","1549735377","(no title)","False","False","True","0"
"chat","311614902","×©×¢×¨ ×’×گ×•×œ×” ×‘×ھ ×—×¤×¨","True","False","False","0"
"channel","1496621456","×©×¢×¨×™ ×”×’×گ×•×œ×”","True","True","False","0"
"user","1136856260","THE KING'S","False","False","True","0"
"user","1533364586","(no title)","False","False","True","0"
"user","1446215126","(no title)","False","False","True","0"
"user","1580287391","(no title)","False","False","True","0"
"chat","407304017","×©×¢×¨×™ ×”×’×گ×•×œ×”","True","False","False","0"
"user","1407262502","(no title)","False","False","True","0"
"user","1527549972","(no title)","False","False","True","0"
"user","1534066955","(no title)","False","False","True","0"
"user","1476229461","×¨×—×œ","False","False","True","0"
"user","1504415832","×©×‍×•×œ×™×§ ×گ×‘×ں ×¦×•×¨","False","False","True","0"
"user","1538274452","×‍×¨×گ×‌","False","False","True","0"
"user","1534328158","×—×™×™×‌","False","False","True","0"
"channel","1478884804","×©×¢×¨×™ ×”×’×گ×•×œ×”","False","True","False","0"
"user","1513751062","(no title)","False","False","True","0"
"user","1550534333","(no title)","False","False","True","0"
"user","1561572401","×™×¦×—×§","False","False","True","0"
"user","1525361541","(no title)","False","False","True","0"
"user","1560442251","(no title)","False","False","True","0"
"user","1595761766","(no title)","False","False","True","0"
"user","1543238404","×‍×™×‍×™","False","False","True","0"
"user","1578549247","×گ×،×£","False","False","True","0"
"user","1584546853","×¦×—×™ ×”×’×‘×¨×”","False","False","True","0"
"user","1328843792","×‘× ×™ ×”×“×¨×›×ھ ×گ×•×œ×¤×ں","False","False","True","0"
"user","1525016376","×‍×™×›×œ ×”×œ×œ×™ ×ھ×گ×ک×¨×•×ں ×—×™×¤×”","False","False","True","0"
"user","1435803698","(no title)","False","False","True","0"
"user","1445324991","×¢×™×“×ں ًں’¢","False","False","True","0"
"user","1127477049","(no title)","False","False","True","0"
"user","1469685187","(no title)","False","False","True","0"
"user","1466346287","×”×“×، ×‘×ں","False","False","True","0"
"user","1464556202","(no title)","False","False","True","0"
"user","1412233294","(no title)","False","False","True","0"
"user","1479652587","(no title)","False","False","True","0"
"user","1469853043","(no title)","False","False","True","0"
"user","1435044776","(no title)","False","False","True","0"
"user","1462369333","×،×¤×¨×ک×§ âœ¨","False","False","True","0"
"chat","492886115","×©×‘×ک ×‍×’×©×™×‍×™ ×”×—×œ×•×‍×•×ھ ًںکڈًں‘Œًںک‹","True","False","False","0"
"user","1442105552","(no title)","False","False","True","0"
"user","1495933511","(no title)","False","False","True","0"
"user","1354616843","(no title)","False","False","True","0"
"user","1184996737","(no title)","False","False","True","0"
"user","1125741538","(no title)","False","False","True","0"
"user","1404279802","(no title)","False","False","True","0"
"user","1061414806","×§× ×گ×‘×™×، ×™×©×¨×گ×œ","False","False","True","0"
"user","1302381227","(no title)","False","False","True","0"
"user","1207414062","(no title)","False","False","True","0"
"user","1435290607","×™×¤×”","False","False","True","0"
"user","1468373870","×”×™×œ×” - ×—×’","False","False","True","0"
"user","1463624950","(no title)","False","False","True","0"
"user","1461555478","(no title)","False","False","True","0"
"user","1367305648","(no title)","False","False","True","0"
"user","1443074390","(no title)","False","False","True","0"
